mechanism,rate,seed,feature,missing_rate,auroc_indicator
MCAR,0.3,1010,lab_50820,0.8623677295646616,0.2624984886523746
MCAR,0.3,1010,lab_50821,0.8711739223066544,0.2694451919197759
MCAR,0.3,1010,lab_50861,0.6726794971948015,0.37271460830958264
MCAR,0.3,1010,lab_50863,0.6809885661529721,0.3756171081701518
MCAR,0.3,1010,lab_50868,0.36922093601306727,0.45818106209165627
MCAR,0.3,1010,lab_50878,0.6740998508628648,0.3820174872588815
MCAR,0.3,1010,lab_50882,0.3714935018819686,0.4885429672567809
MCAR,0.3,1010,lab_50885,0.6823379021376322,0.38638950552776663
MCAR,0.3,1010,lab_50893,0.41630566010936726,0.45838695140116675
MCAR,0.3,1010,lab_50902,0.35899438960301117,0.46199464504601623
MCAR,0.3,1010,lab_50912,0.35665080605070665,0.49759100348190066
MCAR,0.3,1010,lab_50931,0.3648178396420709,0.4690385427229986
MCAR,0.3,1010,lab_50960,0.41339393508983735,0.4455499615903977
MCAR,0.3,1010,lab_50970,0.42539592358497264,0.45085708167627886
MCAR,0.3,1010,lab_50971,0.35373908103117674,0.46182468204706284
MCAR,0.3,1010,lab_50983,0.35970456643704285,0.48599270807847367
MCAR,0.3,1010,lab_51006,0.3558696115332718,0.4721962924047505
MCAR,0.3,1010,lab_51221,0.3251189546197003,0.5008704751676935
MCAR,0.3,1010,lab_51222,0.33690789006462607,0.4819244859484363
MCAR,0.3,1010,lab_51248,0.33939350898373694,0.4878146707175533
MCAR,0.3,1010,lab_51249,0.34045877423478443,0.49300047589639706
MCAR,0.3,1010,lab_51250,0.3375470492152546,0.5030928177096967
MCAR,0.3,1010,lab_51265,0.3343512534621121,0.5147639834767469
MCAR,0.3,1010,lab_51274,0.5735388111639799,0.3949164575884306
MCAR,0.3,1010,lab_51275,0.5915062850649812,0.3828321901370981
MCAR,0.3,1010,lab_51277,0.34138200411902564,0.5240546495159413
MCAR,0.3,1010,lab_51279,0.34266032242028266,0.48757173558072586
MCAR,0.3,1010,lab_51301,0.3406008096015908,0.478596773267731
MCAR,0.3,1010,lab_52172,0.6726084795113983,0.48023228547921626
MCAR,0.3,1011,gender,0.30019174774518853,0.50362764139802
MCAR,0.3,1011,anchor_age,0.3033875434983311,0.48909030917796126
MCAR,0.3,1011,race,0.3004758184788012,0.48485181872621785
MCAR,0.3,1011,marital_status,0.31127050635608267,0.5624324982281104
MCAR,0.3,1011,insurance,0.3047368794829913,0.5127604555741146
MCAR,0.3,1011,admission_type,0.30246431361408993,0.4881308833150072
MCAR,0.3,1011,admission_location,0.30821674596974646,0.5066758819858355
MCAR,0.3,1011,anchor_year,0.3013990483630424,0.4858112445891719
MCAR,0.3,1011,anchor_year_group,0.30019174774518853,0.49359605881248986
MCAR,0.3,1011,lab_50802,0.8700376393722037,0.2399334070721706
MCAR,0.3,1011,lab_50820,0.8624387472480648,0.23809963861999
MCAR,0.3,1011,lab_50821,0.8708898515730417,0.24952776747596195
MCAR,0.3,1011,lab_50861,0.6706910020595128,0.3708686269472976
MCAR,0.3,1011,lab_50863,0.6833321497052766,0.367249331037849
MCAR,0.3,1011,lab_50868,0.35949151338683333,0.46460576522634395
MCAR,0.3,1011,lab_50878,0.6760883459981536,0.37813113571514934
MCAR,0.3,1011,lab_50882,0.3626162914565727,0.46586878367964396
MCAR,0.3,1011,lab_50885,0.6822668844542291,0.35776427617949236
MCAR,0.3,1011,lab_50893,0.4172999076770116,0.4492783594967792
MCAR,0.3,1011,lab_50902,0.364036645124636,0.4909355781204901
MCAR,0.3,1011,lab_50912,0.3538100987145799,0.4775521623567986
MCAR,0.3,1011,lab_50931,0.3650308926922804,0.5047563178401713
MCAR,0.3,1011,lab_50960,0.4148853064413039,0.4476509892253636
MCAR,0.3,1011,lab_50970,0.42212911014842697,0.42387143550952466
MCAR,0.3,1011,lab_50971,0.3552304523826433,0.46679187613503725
MCAR,0.3,1011,lab_50983,0.36488885732547405,0.4718682739941956
MCAR,0.3,1011,lab_51006,0.3532419572473546,0.49504064252934254
MCAR,0.3,1011,lab_51221,0.32781762658902064,0.4923205221263328
MCAR,0.3,1011,lab_51222,0.34138200411902564,0.47246365336178664
MCAR,0.3,1011,lab_51248,0.34408067608834597,0.48254378226498196
MCAR,0.3,1011,lab_51249,0.3435835523045238,0.4813657453111585
MCAR,0.3,1011,lab_51250,0.3375470492152546,0.49592740157717524
MCAR,0.3,1011,lab_51265,0.33619771323059444,0.4794226713135432
MCAR,0.3,1011,lab_51274,0.5784390313187984,0.3852370139109117
MCAR,0.3,1011,lab_51275,0.5926425679994318,0.3922808098136432
MCAR,0.3,1011,lab_51277,0.3428733754704921,0.4845962635822827
MCAR,0.3,1011,lab_51279,0.344506782188765,0.49092367053313835
MCAR,0.3,1011,lab_51301,0.3401036858177686,0.5161119834295236
MCAR,0.3,1011,lab_52172,0.6701938782756907,0.48290416488731347
MCAR,0.3,1012,gender,0.30381364959875007,0.5003363638991263
MCAR,0.3,1012,anchor_age,0.3015410837298487,0.49576995681107894
MCAR,0.3,1012,race,0.3009729422626234,0.5146915202101272
MCAR,0.3,1012,marital_status,0.3160286911440949,0.5384950926491715
MCAR,0.3,1012,insurance,0.3141822313756125,0.5036153267136646
MCAR,0.3,1012,admission_type,0.2975640934592714,0.5006764934455347
MCAR,0.3,1012,admission_location,0.2970669696754492,0.5138292887567543
MCAR,0.3,1012,anchor_year,0.29607272210780483,0.5000085490370731
MCAR,0.3,1012,anchor_year_group,0.297848164192884,0.49049917013275846
MCAR,0.3,1012,lab_50802,0.8696115332717846,0.24445126784255278
MCAR,0.3,1012,lab_50820,0.8596690575953413,0.24095369393714502
MCAR,0.3,1012,lab_50821,0.8704637454726227,0.2497463785668313
MCAR,0.3,1012,lab_50861,0.6741708685462681,0.3690833030385313
MCAR,0.3,1012,lab_50863,0.6797102478517151,0.35477669304519555
MCAR,0.3,1012,lab_50868,0.363610539024217,0.48398877307883803
MCAR,0.3,1012,lab_50878,0.6710460904765286,0.36638720135872693
MCAR,0.3,1012,lab_50882,0.3637525743910234,0.45668732141163326
MCAR,0.3,1012,lab_50885,0.6836872381222925,0.3742325712613127
MCAR,0.3,1012,lab_50893,0.4109083161707265,0.4511244426333151
MCAR,0.3,1012,lab_50902,0.3575740359349478,0.47132184804127314
MCAR,0.3,1012,lab_50912,0.34848377245934237,0.4845840506721782
MCAR,0.3,1012,lab_50931,0.3673744762445849,0.4734592090837997
MCAR,0.3,1012,lab_50960,0.40515588381506995,0.43974486009500824
MCAR,0.3,1012,lab_50970,0.421703004048008,0.4398539620919413
MCAR,0.3,1012,lab_50971,0.3523897450465166,0.46968236663400387
MCAR,0.3,1012,lab_50983,0.35565655848306227,0.4809040973092109
MCAR,0.3,1012,lab_51006,0.3525317804133229,0.48394032853542374
MCAR,0.3,1012,lab_51221,0.3319366522264044,0.49593961448727963
MCAR,0.3,1012,lab_51222,0.33868333214970525,0.4910451889886774
MCAR,0.3,1012,lab_51248,0.33278886442724237,0.4926362258525323
MCAR,0.3,1012,lab_51249,0.3390384205667211,0.4922960963061239
MCAR,0.3,1012,lab_51250,0.34443576450536184,0.48522777280893264
MCAR,0.3,1012,lab_51265,0.33555855407996593,0.4711520885908215
MCAR,0.3,1012,lab_51274,0.5717633690789007,0.3915280874542067
MCAR,0.3,1012,lab_51275,0.5895177899296925,0.4053486236253861
MCAR,0.3,1012,lab_51277,0.3451459413393935,0.4805641713113042
MCAR,0.3,1012,lab_51279,0.3375470492152546,0.4686988202735936
MCAR,0.3,1012,lab_51301,0.34443576450536184,0.4809285231294198
MCAR,0.3,1012,lab_52172,0.6670691002059512,0.48594039611352635
MCAR,0.3,1013,gender,0.30452382643278175,0.5128697611195493
MCAR,0.3,1013,anchor_age,0.30587316241744195,0.4978466604000868
MCAR,0.3,1013,race,0.2982032526098999,0.5046478264887436
MCAR,0.3,1013,marital_status,0.3201477167814786,0.5378149353306055
MCAR,0.3,1013,insurance,0.30864285207016545,0.4921264386299231
MCAR,0.3,1013,admission_type,0.30218024288047723,0.5054736227603049
MCAR,0.3,1013,admission_location,0.3028904197145089,0.5008100212626765
MCAR,0.3,1013,anchor_year,0.29671188125843334,0.48534980013572615
MCAR,0.3,1013,anchor_year_group,0.2968539166252397,0.509639344622676
MCAR,0.3,1013,lab_50802,0.8682621972871245,0.25517511888250244
MCAR,0.3,1013,lab_50820,0.8622967118812584,0.2582356741546732
MCAR,0.3,1013,lab_50821,0.8715290107236702,0.2606645166516923
MCAR,0.3,1013,lab_50861,0.6719693203607698,0.39457520852526257
MCAR,0.3,1013,lab_50863,0.6839713088559051,0.36262216472203207
MCAR,0.3,1013,lab_50868,0.3582131950855763,0.4609623488194391
MCAR,0.3,1013,lab_50878,0.672040338044173,0.35727860945433937
MCAR,0.3,1013,lab_50882,0.3650308926922804,0.4818269862161026
MCAR,0.3,1013,lab_50885,0.683900291172502,0.38128868184839954
MCAR,0.3,1013,lab_50893,0.41843619061146226,0.44726231336128996
MCAR,0.3,1013,lab_50902,0.3616220438889283,0.496473623981596
MCAR,0.3,1013,lab_50912,0.34741850720829487,0.4894298280788645
MCAR,0.3,1013,lab_50931,0.3690789006462609,0.475450931173331
MCAR,0.3,1013,lab_50960,0.40785455578439034,0.44552573931869055
MCAR,0.3,1013,lab_50970,0.4213479156309921,0.46869780253108495
MCAR,0.3,1013,lab_50971,0.3565797883673035,0.4718319405866349
MCAR,0.3,1013,lab_50983,0.35295788651374194,0.4636585522734943
MCAR,0.3,1013,lab_51006,0.3540941694481926,0.4788395048560566
MCAR,0.3,1013,lab_51221,0.3249059015694908,0.5024128639396324
MCAR,0.3,1013,lab_51222,0.3343512534621121,0.4531414047370621
MCAR,0.3,1013,lab_51248,0.33385412967828987,0.48062503231332465
MCAR,0.3,1013,lab_51249,0.34578510049002203,0.46303925595694867
MCAR,0.3,1013,lab_51250,0.33726297848164194,0.513270141022473
MCAR,0.3,1013,lab_51265,0.3376890845820609,0.47435828281598763
MCAR,0.3,1013,lab_51274,0.5758823947162843,0.37508401464409347
MCAR,0.3,1013,lab_51275,0.5879554008948228,0.3932524485867017
MCAR,0.3,1013,lab_51277,0.34045877423478443,0.49300047589639706
MCAR,0.3,1013,lab_51279,0.34266032242028266,0.47610706976869155
MCAR,0.3,1013,lab_51301,0.34550102975640934,0.4717834960432207
MCAR,0.3,1013,lab_52172,0.6673531709395639,0.47432998957424577
MCAR,0.3,1014,gender,0.3003337831119949,0.49209010522236246
MCAR,0.3,1014,anchor_age,0.30019174774518853,0.49646222526549844
MCAR,0.3,1014,race,0.2959306867409985,0.49291600326817475
MCAR,0.3,1014,marital_status,0.313969178325403,0.5352524632421939
MCAR,0.3,1014,insurance,0.308855905120375,0.5020487156700186
MCAR,0.3,1014,admission_type,0.2942262623393225,0.5339167779737723
MCAR,0.3,1014,admission_location,0.297422058092465,0.5021824470356622
MCAR,0.3,1014,anchor_year,0.2950784745401605,0.5062509744884521
MCAR,0.3,1014,anchor_year_group,0.296143739791208,0.4985390306287573
MCAR,0.3,1014,lab_50802,0.8716710460904765,0.2505600637025391
MCAR,0.3,1014,lab_50820,0.8631489240820964,0.2893262829560291
MCAR,0.3,1014,lab_50821,0.8687593210709467,0.23915615711827432
MCAR,0.3,1014,lab_50861,0.6752361337973155,0.3642375256318451
MCAR,0.3,1014,lab_50863,0.6814146722533911,0.3997609119298556
MCAR,0.3,1014,lab_50868,0.3609828847382998,0.48676995803236983
MCAR,0.3,1014,lab_50878,0.6680633477735957,0.3693505622213167
MCAR,0.3,1014,lab_50882,0.37007314821390525,0.44914534055089184
MCAR,0.3,1014,lab_50885,0.6819828137206164,0.37940626530430294
MCAR,0.3,1014,lab_50893,0.4194304381791066,0.43672063823039825
MCAR,0.3,1014,lab_50902,0.3573609828847383,0.5000928181167937
MCAR,0.3,1014,lab_50912,0.3484127547759392,0.48318740262748544
MCAR,0.3,1014,lab_50931,0.3557985938498686,0.4665003946805449
MCAR,0.3,1014,lab_50960,0.40231517647894327,0.44693460027348775
MCAR,0.3,1014,lab_50970,0.4248987998011505,0.4640098769874985
MCAR,0.3,1014,lab_50971,0.3557985938498686,0.47796506049257925
MCAR,0.3,1014,lab_50983,0.3588523542362048,0.4835637638072038
MCAR,0.3,1014,lab_51006,0.35402315176478943,0.48030902326437247
MCAR,0.3,1014,lab_51221,0.3273205028051985,0.4983079013050309
MCAR,0.3,1014,lab_51222,0.3395355443505433,0.48774180035393017
MCAR,0.3,1014,lab_51248,0.33697890774802924,0.49048655012565046
MCAR,0.3,1014,lab_51249,0.34415169377174915,0.48967276321569175
MCAR,0.3,1014,lab_51250,0.3381151906824799,0.48273817108414413
MCAR,0.3,1014,lab_51265,0.3347773595625311,0.49448220721481734
MCAR,0.3,1014,lab_51274,0.5692067324763866,0.3742096720548669
MCAR,0.3,1014,lab_51275,0.5905830551807401,0.3661088487825968
MCAR,0.3,1014,lab_51277,0.34479085292237766,0.4735809310878405
MCAR,0.3,1014,lab_51279,0.3425182870534763,0.47904610658532326
MCAR,0.3,1014,lab_51301,0.3383992614160926,0.4825924303568979
MCAR,0.3,1014,lab_52172,0.6714011788935444,0.48085168357001273
MCAR,0.3,1015,gender,0.29323201477167815,0.49143437372400534
MCAR,0.3,1015,anchor_age,0.30068887152901075,0.4976402622193219
MCAR,0.3,1015,race,0.30104395994602656,0.5003242527632726
MCAR,0.3,1015,marital_status,0.324124707052056,0.5601369799997313
MCAR,0.3,1015,insurance,0.30381364959875007,0.5032025303521349
MCAR,0.3,1015,admission_type,0.297422058092465,0.5021824470356622
MCAR,0.3,1015,admission_location,0.2972090050422555,0.5123233351666269
MCAR,0.3,1015,anchor_year,0.3043107733825723,0.49864823439994105
MCAR,0.3,1015,anchor_year_group,0.29870037639372204,0.5129912795750884
MCAR,0.3,1015,lab_50802,0.8681201619203182,0.2452164066605955
MCAR,0.3,1015,lab_50820,0.8589588807613096,0.2671135438323379
MCAR,0.3,1015,lab_50821,0.8701086570556068,0.2599601370614191
MCAR,0.3,1015,lab_50861,0.6663589233719196,0.35446109109324675
MCAR,0.3,1015,lab_50863,0.6863148924082096,0.3814829688933109
MCAR,0.3,1015,lab_50868,0.3650308926922804,0.4803939029895983
MCAR,0.3,1015,lab_50878,0.6704779490093034,0.3752771821722452
MCAR,0.3,1015,lab_50882,0.36155102620552515,0.45065139591527015
MCAR,0.3,1015,lab_50885,0.6831901143384703,0.3744876175339936
MCAR,0.3,1015,lab_50893,0.41715787231020524,0.43931964727487227
MCAR,0.3,1015,lab_50902,0.36119593778850934,0.4694636537688837
MCAR,0.3,1015,lab_50912,0.3469924011078759,0.47101835722517793
MCAR,0.3,1015,lab_50931,0.37000213053050207,0.44918177573270335
MCAR,0.3,1015,lab_50960,0.40281230026276543,0.45384497013332836
MCAR,0.3,1015,lab_50970,0.42255521624884596,0.4580468218547583
MCAR,0.3,1015,lab_50971,0.3650308926922804,0.47752773653658964
MCAR,0.3,1015,lab_50983,0.35437824018180525,0.4715283479962889
MCAR,0.3,1015,lab_51006,0.35096939137845323,0.4632456541377135
MCAR,0.3,1015,lab_51221,0.31780413322917406,0.4988909659882666
MCAR,0.3,1015,lab_51222,0.3356295717633691,0.4940449850330787
MCAR,0.3,1015,lab_51248,0.3344932888289184,0.4802971156770206
MCAR,0.3,1015,lab_51249,0.3434415169377175,0.4900371150338073
MCAR,0.3,1015,lab_51250,0.33719196079823877,0.4760464123151729
MCAR,0.3,1015,lab_51265,0.3373339961650451,0.4874382077635841
MCAR,0.3,1015,lab_51274,0.5731127050635608,0.40230048481182146
MCAR,0.3,1015,lab_51275,0.5881684539450324,0.37881231077622407
MCAR,0.3,1015,lab_51277,0.33243377601022656,0.4913853185350858
MCAR,0.3,1015,lab_51279,0.34067182728499396,0.4885919206714495
MCAR,0.3,1015,lab_51301,0.3408138626518003,0.47418821804278344
MCAR,0.3,1015,lab_52172,0.6755202045309282,0.4801715262514467
MCAR,0.3,1016,gender,0.2950784745401605,0.4933532254499134
MCAR,0.3,1016,anchor_age,0.3012570129962361,0.510246529803368
MCAR,0.3,1016,race,0.30551807400042613,0.5152258350271961
MCAR,0.3,1016,marital_status,0.313116966124565,0.542855101556454
MCAR,0.3,1016,insurance,0.3129749307577587,0.4942031422189311
MCAR,0.3,1016,admission_type,0.2891840068176976,0.483479596501734
MCAR,0.3,1016,admission_location,0.29891342944393157,0.49568497531160216
MCAR,0.3,1016,anchor_year,0.30324550813152473,0.4963285956741058
MCAR,0.3,1016,anchor_year_group,0.29557559832398267,0.5016966785362583
MCAR,0.3,1016,lab_50802,0.8669128613024644,0.2530012208839134
MCAR,0.3,1016,lab_50820,0.8627938356650806,0.25798062788199233
MCAR,0.3,1016,lab_50821,0.8718130814572829,0.260518775924446
MCAR,0.3,1016,lab_50861,0.6726084795113983,0.3842157093034285
MCAR,0.3,1016,lab_50863,0.6821958667708259,0.38359620943838113
MCAR,0.3,1016,lab_50868,0.3609828847382998,0.4781714586733441
MCAR,0.3,1016,lab_50878,0.672466444144592,0.3685246641755044
MCAR,0.3,1016,lab_50882,0.36460478659186135,0.46341551536241604
MCAR,0.3,1016,lab_50885,0.6824089198210355,0.3920854032519723
MCAR,0.3,1016,lab_50893,0.41360698814004687,0.45260607217748455
MCAR,0.3,1016,lab_50902,0.36353952134081385,0.4825921250341453
MCAR,0.3,1016,lab_50912,0.34720545415808535,0.4522789697351875
MCAR,0.3,1016,lab_50931,0.3616220438889283,0.47497737558403164
MCAR,0.3,1016,lab_50960,0.40409061856402245,0.45175605363421606
MCAR,0.3,1016,lab_50970,0.42184503941481427,0.4483795910873439
MCAR,0.3,1016,lab_50971,0.3531709395639514,0.47501391254009395
MCAR,0.3,1016,lab_50983,0.35189262126269444,0.45990583032115473
MCAR,0.3,1016,lab_51006,0.35743200056814145,0.455630802913349
MCAR,0.3,1016,lab_51221,0.3272494851217953,0.5069428358458682
MCAR,0.3,1016,lab_51222,0.33939350898373694,0.4820823378115361
MCAR,0.3,1016,lab_51248,0.3445777998721682,0.48228873599230104
MCAR,0.3,1016,lab_51249,0.3414530218024288,0.5340497969196598
MCAR,0.3,1016,lab_51250,0.3347773595625311,0.4815844581762787
MCAR,0.3,1016,lab_51265,0.33697890774802924,0.48475421721963335
MCAR,0.3,1016,lab_51274,0.5707691215112562,0.3834396806405427
MCAR,0.3,1016,lab_51275,0.5907250905475463,0.37320139455149515
MCAR,0.3,1016,lab_51277,0.3315815638093885,0.5061533729818675
MCAR,0.3,1016,lab_51279,0.33967757971734963,0.4991335958023413
MCAR,0.3,1016,lab_51301,0.34351253462112064,0.495733012758013
MCAR,0.3,1016,lab_52172,0.6730345856118174,0.4828798408413555
MCAR,0.3,1017,gender,0.30083090689581704,0.5133313073472461
MCAR,0.3,1017,anchor_age,0.29912648249414103,0.4970087529926718
MCAR,0.3,1017,race,0.29600170442440166,0.5100765668044147
MCAR,0.3,1017,marital_status,0.3190824515304311,0.5397945462842831
MCAR,0.3,1017,insurance,0.3129039130743555,0.5114365761187941
MCAR,0.3,1017,admission_type,0.2994815709111569,0.4853619112715797
MCAR,0.3,1017,admission_location,0.3036716142319438,0.49610998458323646
MCAR,0.3,1017,anchor_year,0.2975640934592714,0.5035426598985433
MCAR,0.3,1017,anchor_year_group,0.29997869469497906,0.4951384475844288
MCAR,0.3,1017,lab_50802,0.8698245863219942,0.2457750455236224
MCAR,0.3,1017,lab_50820,0.8642852070165471,0.2557824058374454
MCAR,0.3,1017,lab_50821,0.8715290107236702,0.27356226569023095
MCAR,0.3,1017,lab_50861,0.6745259569632839,0.3703342103559778
MCAR,0.3,1017,lab_50863,0.6784319295504581,0.3654641089033336
MCAR,0.3,1017,lab_50868,0.36531496342589304,0.4759489125828391
MCAR,0.3,1017,lab_50878,0.6816277253036006,0.370989941854335
MCAR,0.3,1017,lab_50882,0.3648178396420709,0.47047162594950287
MCAR,0.3,1017,lab_50885,0.6794261771181024,0.3620878499049632
MCAR,0.3,1017,lab_50893,0.4162346424259641,0.42832863882638816
MCAR,0.3,1017,lab_50902,0.3552304523826433,0.4610595432290202
MCAR,0.3,1017,lab_50912,0.3486968255095519,0.4859078283532479
MCAR,0.3,1017,lab_50931,0.360627796321284,0.45112505327882035
MCAR,0.3,1017,lab_50960,0.40480079539805414,0.44136011923057034
MCAR,0.3,1017,lab_50970,0.41367800582345005,0.42390797246558715
MCAR,0.3,1017,lab_50971,0.3568638591009161,0.4544892011413371
MCAR,0.3,1017,lab_50983,0.3551594346992401,0.45966289518432746
MCAR,0.3,1017,lab_51006,0.35700589446772246,0.5088734933848773
MCAR,0.3,1017,lab_51221,0.3251189546197003,0.4865396429026505
MCAR,0.3,1017,lab_51222,0.3370499254314324,0.4861508652643261
MCAR,0.3,1017,lab_51248,0.34436474682195867,0.47379954217870984
MCAR,0.3,1017,lab_51249,0.34202116326965415,0.5022304844820729
MCAR,0.3,1017,lab_51250,0.33719196079823877,0.4860779949007029
MCAR,0.3,1017,lab_51265,0.3347063418791279,0.5002509753026461
MCAR,0.3,1017,lab_51274,0.5751012001988495,0.3625870526054819
MCAR,0.3,1017,lab_51275,0.5932817271500603,0.37188972800627906
MCAR,0.3,1017,lab_51277,0.34095589801860665,0.4798476805851775
MCAR,0.3,1017,lab_51279,0.33420921809530574,0.4761436067247539
MCAR,0.3,1017,lab_51301,0.3418081102194446,0.4751112087239259
MCAR,0.3,1017,lab_52172,0.6719693203607698,0.49775720083357183
MCAR,0.3,1018,gender,0.30246431361408993,0.48096546718248573
MCAR,0.3,1018,anchor_age,0.3005468361622044,0.4991462158094493
MCAR,0.3,1018,race,0.297422058092465,0.5021824470356622
MCAR,0.3,1018,marital_status,0.3160286911440949,0.5556920913672231
MCAR,0.3,1018,insurance,0.30608621546765147,0.5092020206666864
MCAR,0.3,1018,admission_type,0.30175413678005825,0.5343538983812601
MCAR,0.3,1018,admission_location,0.30004971237838224,0.49366892917611294
MCAR,0.3,1018,anchor_year,0.2994815709111569,0.5054250764426399
MCAR,0.3,1018,anchor_year_group,0.30622825083445776,0.5148614832090805
MCAR,0.3,1018,lab_50802,0.8657765783680136,0.25931651669891553
MCAR,0.3,1018,lab_50820,0.8649243661671756,0.25545448920114133
MCAR,0.3,1018,lab_50821,0.868049144236915,0.2552844244279371
MCAR,0.3,1018,lab_50861,0.6785029472338613,0.3897900885720951
MCAR,0.3,1018,lab_50863,0.6859598039911938,0.37449972866984715
MCAR,0.3,1018,lab_50868,0.35920744265322063,0.483381587898146
MCAR,0.3,1018,lab_50878,0.6721113557275762,0.3658406736315536
MCAR,0.3,1018,lab_50882,0.36453376890845823,0.45198728473219335
MCAR,0.3,1018,lab_50885,0.6821248490874228,0.3779003117141756
MCAR,0.3,1018,lab_50893,0.42049570343015413,0.46483577503331075
MCAR,0.3,1018,lab_50902,0.3571479298345288,0.488737457850194
MCAR,0.3,1018,lab_50912,0.34685036574106953,0.4653588946827839
MCAR,0.3,1018,lab_50931,0.36112492010510616,0.45946850636516523
MCAR,0.3,1018,lab_50960,0.40650521979973014,0.44335184132010164
MCAR,0.3,1018,lab_50970,0.42283928698245865,0.44213716563596495
MCAR,0.3,1018,lab_50971,0.35920744265322063,0.48768083757765884
MCAR,0.3,1018,lab_50983,0.3578581066685605,0.48264077312606124
MCAR,0.3,1018,lab_51006,0.35594062921667496,0.4764591069024518
MCAR,0.3,1018,lab_51221,0.32980612172430934,0.4870010873560963
MCAR,0.3,1018,lab_51222,0.3447198352389745,0.4822158656286779
MCAR,0.3,1018,lab_51248,0.3425893047368795,0.494773586895059
MCAR,0.3,1018,lab_51249,0.34138200411902564,0.4781959862678039
MCAR,0.3,1018,lab_51250,0.33925147361693064,0.4835882914016635
MCAR,0.3,1018,lab_51265,0.3367658546978198,0.5163913537481625
MCAR,0.3,1018,lab_51274,0.5729706696967545,0.3866094396838973
MCAR,0.3,1018,lab_51275,0.5887365954122576,0.3785208293217316
MCAR,0.3,1018,lab_51277,0.3353455010297564,0.4812929767217862
MCAR,0.3,1018,lab_51279,0.34202116326965415,0.4793011528580042
MCAR,0.3,1018,lab_51301,0.3442227114551523,0.4753054957688373
MCAR,0.3,1018,lab_52172,0.6731056032952205,0.46851257339450103
MCAR,0.3,1019,gender,0.3012570129962361,0.49161644785881226
MCAR,0.3,1019,anchor_age,0.294439315389532,0.48508264272719176
MCAR,0.3,1019,race,0.3043107733825723,0.5144121498914883
MCAR,0.3,1019,marital_status,0.3281727150060365,0.5437293423714297
MCAR,0.3,1019,insurance,0.3146083374760315,0.4990974659432825
MCAR,0.3,1019,admission_type,0.2967828989418365,0.4996441972189575
MCAR,0.3,1019,admission_location,0.30012073006178536,0.4907663275412929
MCAR,0.3,1019,anchor_year,0.3050919679000071,0.493948197720501
MCAR,0.3,1019,anchor_year_group,0.29301896172146863,0.5116068444405001
MCAR,0.3,1019,lab_50802,0.8702506924224132,0.24555643443275305
MCAR,0.3,1019,lab_50820,0.8622256941978552,0.2697367751485192
MCAR,0.3,1019,lab_50821,0.8682621972871245,0.24800970274998096
MCAR,0.3,1019,lab_50861,0.6755202045309282,0.36695795135760745
MCAR,0.3,1019,lab_50863,0.6854626802073717,0.36615627558350233
MCAR,0.3,1019,lab_50868,0.3616220438889283,0.4950405407550917
MCAR,0.3,1019,lab_50878,0.6739578154960585,0.38209035762250465
MCAR,0.3,1019,lab_50882,0.36424969817484554,0.47219619063049967
MCAR,0.3,1019,lab_50885,0.6910730771962219,0.37760872848543225
MCAR,0.3,1019,lab_50893,0.4172288899936084,0.45648021081111234
MCAR,0.3,1019,lab_50902,0.35906540728641434,0.47628904212924766
MCAR,0.3,1019,lab_50912,0.3476315602585044,0.4549265250973268
MCAR,0.3,1019,lab_50931,0.3690789006462609,0.4725847647203223
MCAR,0.3,1019,lab_50960,0.40543995454868265,0.46252845099183076
MCAR,0.3,1019,lab_50970,0.4214189333143953,0.46722828412276907
MCAR,0.3,1019,lab_50971,0.35459129323201477,0.47285212567735857
MCAR,0.3,1019,lab_50983,0.360201690220865,0.4972023276178271
MCAR,0.3,1019,lab_51006,0.3596335487536397,0.49749380907231955
MCAR,0.3,1019,lab_51221,0.3238406363184433,0.48146314326924133
MCAR,0.3,1019,lab_51222,0.3423052340032668,0.49778549407531375
MCAR,0.3,1019,lab_51248,0.34578510049002203,0.49886633661955604
MCAR,0.3,1019,lab_51249,0.33442227114551526,0.4932312998973708
MCAR,0.3,1019,lab_51250,0.3374760315318514,0.4988300032119954
MCAR,0.3,1019,lab_51265,0.3312264753923727,0.4877054669463695
MCAR,0.3,1019,lab_51274,0.5739649172643988,0.38180009745902266
MCAR,0.3,1019,lab_51275,0.5902279667637241,0.36772410791815885
MCAR,0.3,1019,lab_51277,0.33790213763227045,0.49001289276210025
MCAR,0.3,1019,lab_51279,0.3421631986364605,0.4906929483064154
MCAR,0.3,1019,lab_51301,0.34372558767133016,0.5099545394776214
MCAR,0.3,1019,lab_52172,0.6711171081599319,0.49102900688278905
MCAR,0.3,1020,gender,0.30111497762942974,0.5002878175814611
MCAR,0.3,1020,anchor_age,0.30381364959875007,0.5046356135786392
MCAR,0.3,1020,race,0.294013209289113,0.48816742027106963
MCAR,0.3,1020,marital_status,0.3100632057382288,0.5429887311478466
MCAR,0.3,1020,insurance,0.3066543569348768,0.5218082882507327
MCAR,0.3,1020,admission_type,0.3039556849655564,0.490231910949973
MCAR,0.3,1020,admission_location,0.3033875434983311,0.5005549749899956
MCAR,0.3,1020,anchor_year,0.3026773666642994,0.5052185764876241
MCAR,0.3,1020,anchor_year_group,0.29870037639372204,0.5115581963485841
MCAR,0.3,1020,lab_50802,0.8666998082522548,0.25740977610886095
MCAR,0.3,1020,lab_50820,0.8632909594489028,0.2534263319297986
MCAR,0.3,1020,lab_50821,0.8703927277892195,0.25551514665466
