mechanism,rate,split,seed,winner_model,winner_auroc,winner_ap,winner_brier
MCAR,0.0,S2,1007,xgb,0.957602446864475,0.5670140877283932,0.01588017847388978
MCAR,0.0,S2,1008,xgb,0.9568999956244472,0.5603344951555866,0.01586380619555706
MCAR,0.0,S2,1009,xgb,0.9565586085605986,0.5690770411754604,0.01587225794792172
MCAR,0.0,S2,1010,xgb,0.9585421807235592,0.5701350695879842,0.0156471766531467
MCAR,0.0,S2,1011,xgb,0.9566203155412056,0.5673925899416499,0.01570358630269758
MCAR,0.0,S2,1012,xgb,0.9527895192510186,0.5596565830355827,0.01600103788077826
MCAR,0.0,S2,1013,xgb,0.9588901979371489,0.5597426820291005,0.01599175911396736
MCAR,0.0,S2,1014,xgb,0.95592632211658,0.5629403819576039,0.0158942965790629
MCAR,0.0,S2,1015,xgb,0.9562690215866511,0.562943162768109,0.01580269969999786
MCAR,0.0,S2,1016,xgb,0.9588392574046065,0.5687376496292704,0.015860463678836763
MCAR,0.0,S2,1017,xgb,0.9585855573469606,0.5689135019271456,0.01591775361448522
MCAR,0.0,S2,1018,xgb,0.9563580573387547,0.567944954341838,0.015895381011068778
MCAR,0.0,S2,1019,xgb,0.9581669660773142,0.5534323469646869,0.01608034037053582
MCAR,0.0,S2,1020,xgb,0.9557001805864527,0.5569286141341275,0.01605222281068558
MCAR,0.05,S1,1001,xgb,0.956958278154028,0.5482365167139553,0.01633505318313834
MCAR,0.05,S1,1002,xgb,0.95264411472241,0.5651933934239008,0.01627325434237714
MCAR,0.05,S1,1003,rf,0.9476807718458213,0.534788773222121,0.01705453803370166
MCAR,0.05,S1,1004,xgb,0.9531936515243608,0.5433380872433029,0.016419528238475277
MCAR,0.05,S1,1005,xgb,0.9534136336103515,0.5412619083959681,0.01653637103736396
MCAR,0.05,S1,1006,xgb,0.9496902679537069,0.5444320592180902,0.016414999216794922
MCAR,0.05,S1,1007,xgb,0.9528168490724115,0.5465216167544997,0.0164830036461353
MCAR,0.05,S1,1008,xgb,0.9481546597674179,0.5345341587219663,0.01679083164781326
MCAR,0.05,S1,1009,xgb,0.9548228948895037,0.5593971347527931,0.016200701892375918
MCAR,0.05,S1,1010,xgb,0.9501032812313621,0.5443674871184409,0.01668764278292652
MCAR,0.05,S1,1011,xgb,0.952907220956891,0.5562689240645421,0.01619941294193264
MCAR,0.05,S1,1012,xgb,0.9546644628945293,0.5648028775773082,0.01617832221090788
MCAR,0.05,S1,1013,xgb,0.9505534638176549,0.5431265487569172,0.01642300263047212
MCAR,0.05,S1,1014,xgb,0.9515734051222567,0.5415842135155822,0.01647287663072344
MCAR,0.05,S1,1015,xgb,0.949285751044562,0.5579905449543544,0.016186854429542978
MCAR,0.05,S1,1016,xgb,0.9503628695864517,0.5375199704665796,0.01652025692164892
MCAR,0.05,S1,1017,xgb,0.9550240862077661,0.5685094867274967,0.01597060859203334
MCAR,0.05,S1,1018,xgb,0.950881027078754,0.5395959858966771,0.01659062709659332
MCAR,0.05,S1,1019,xgb,0.955454453562384,0.547856483474726,0.01642281282693142
MCAR,0.05,S1,1020,xgb,0.9524777594427116,0.5422838312148224,0.0164021542295813
MCAR,0.05,S2,1001,xgb,0.9553508588038889,0.5355064494167919,0.01650352459400884
MCAR,0.05,S2,1002,xgb,0.9529234349930981,0.5470739761569766,0.01625725384801622
MCAR,0.05,S2,1003,xgb,0.9549555064794781,0.555775771829367,0.016126357577741078
MCAR,0.05,S2,1004,xgb,0.94831727264268,0.5390414157939255,0.016575762256979883
MCAR,0.05,S2,1005,xgb,0.9560739591681179,0.5625352523619666,0.0158475492149591
MCAR,0.05,S2,1006,xgb,0.9518860054088482,0.5462364854968543,0.01633941754698748
MCAR,0.05,S2,1007,xgb,0.9526745507634565,0.5488955424049281,0.01632555108517404
MCAR,0.05,S2,1008,xgb,0.9541759847978488,0.5425933545299527,0.016214218176901298
MCAR,0.05,S2,1009,xgb,0.9531196082675037,0.5392345739041794,0.0163540227338671
MCAR,0.05,S2,1010,xgb,0.9531129257559169,0.5351120096607711,0.016451822593808122
MCAR,0.05,S2,1011,xgb,0.9563635714863377,0.5425608895668146,0.01629305519163604
MCAR,0.05,S2,1012,xgb,0.950124652470894,0.5242942932910213,0.01669668499380344
MCAR,0.05,S2,1013,xgb,0.9546797435152149,0.5392112553453231,0.0163793453946709
MCAR,0.05,S2,1014,xgb,0.954334650589216,0.5469320720240629,0.01636525318026538
MCAR,0.05,S2,1015,xgb,0.9510590225930227,0.544854577508299,0.01620357874780888
MCAR,0.05,S2,1016,xgb,0.9516210845864528,0.5342919527930504,0.01650239545851942
MCAR,0.05,S2,1017,xgb,0.9534170986470325,0.5433688987547972,0.01636315044015642
MCAR,0.05,S2,1018,xgb,0.9509203924893856,0.519071325397573,0.0169619239866733
MCAR,0.05,S2,1019,xgb,0.956895341676614,0.5476167932154739,0.0163908759132027
MCAR,0.05,S2,1020,xgb,0.9537917397620541,0.5393195937377243,0.0162958743050694
MCAR,0.1,S1,1001,xgb,0.9529216526145543,0.5422571123199827,0.016481142118573162
MCAR,0.1,S1,1002,xgb,0.9521147276851781,0.5409055880729,0.01677967812865968
MCAR,0.1,S1,1003,xgb,0.9472123415405385,0.5296729812788943,0.016831490769982298
MCAR,0.1,S1,1004,xgb,0.9458114917110892,0.5068268753548999,0.01720221452414984
MCAR,0.1,S1,1005,xgb,0.956309452270791,0.5355123599820208,0.01675162240862842
MCAR,0.1,S1,1006,xgb,0.9477219417475906,0.530351725750962,0.0169810444116592
MCAR,0.1,S1,1007,xgb,0.9503606648191193,0.5384182882957296,0.016584683954715677
MCAR,0.1,S1,1008,xgb,0.9437958759510543,0.5253006196893288,0.016935585625469617
MCAR,0.1,S1,1009,xgb,0.9519419378463013,0.5457403976646786,0.01657857075333592
MCAR,0.1,S1,1010,xgb,0.953418998885448,0.5412009633854684,0.01648792568594212
MCAR,0.1,S1,1011,xgb,0.9536781133853832,0.5489684234106744,0.01631236895918842
MCAR,0.1,S1,1012,xgb,0.9522970398991681,0.5372209722328115,0.01670357920229432
MCAR,0.1,S1,1013,xgb,0.9485332990242444,0.5311782523508694,0.01677113901823754
MCAR,0.1,S1,1014,xgb,0.9493807446854113,0.5461952499715038,0.01634307429194446
MCAR,0.1,S1,1015,xgb,0.9431326651521168,0.5266836654187169,0.01686624661087984
MCAR,0.1,S1,1016,xgb,0.9490425723024565,0.5361920226993228,0.016613475047051858
MCAR,0.1,S1,1017,xgb,0.9519822191962891,0.5490400856985647,0.01651302166283128
MCAR,0.1,S1,1018,xgb,0.9505396787562793,0.5147246810819428,0.01709642373025412
MCAR,0.1,S1,1019,xgb,0.9529982586767108,0.5449107401786776,0.016355700418353058
MCAR,0.1,S1,1020,xgb,0.946314348734232,0.5295604235115782,0.01672643125057218
MCAR,0.1,S2,1001,xgb,0.9528907494102488,0.5364941115399363,0.01643700413405892
MCAR,0.1,S2,1002,xgb,0.947569371365591,0.5329845954619572,0.01657850891351696
MCAR,0.1,S2,1003,xgb,0.9500504229497171,0.5177915965321482,0.016811322793364482
MCAR,0.1,S2,1004,xgb,0.9486997170712341,0.5201347597066388,0.01679506413638588
MCAR,0.1,S2,1005,xgb,0.9465756658306257,0.5407021096437544,0.016473574750125338
MCAR,0.1,S2,1006,xgb,0.947852711576385,0.547127151151799,0.016392758116126022
MCAR,0.1,S2,1007,xgb,0.9508183864730748,0.5221714929917074,0.0167549487203359
MCAR,0.1,S2,1008,xgb,0.9512867627259997,0.5169302786702794,0.0170039057731628
MCAR,0.1,S2,1009,xgb,0.948401448618412,0.5384520578943689,0.01657287180423732
MCAR,0.1,S2,1010,xgb,0.9509930939413284,0.5193646410992947,0.01694617196917526
MCAR,0.1,S2,1011,xgb,0.9501953652446353,0.5271363323369488,0.01659187488257878
MCAR,0.1,S2,1012,xgb,0.9486231224158892,0.5193634772724656,0.01666650585830206
MCAR,0.1,S2,1013,xgb,0.9514389092402983,0.518212241460229,0.0167477106675505
MCAR,0.1,S2,1014,xgb,0.9490538371982854,0.5085445303945381,0.01703736428171392
MCAR,0.1,S2,1015,xgb,0.9505016384835667,0.5143551191374792,0.01679534725844856
MCAR,0.1,S2,1016,xgb,0.9530840324114044,0.5352400599838646,0.01664970479905602
MCAR,0.1,S2,1017,xgb,0.9528561387347804,0.5161524361276366,0.01686319373548026
MCAR,0.1,S2,1018,xgb,0.9495383249963055,0.5337084869997568,0.01644770260900254
MCAR,0.1,S2,1019,xgb,0.9488434361644543,0.514265517600079,0.016923719644546482
MCAR,0.1,S2,1020,xgb,0.9493322308712259,0.5137577832104672,0.016805811412632397
MCAR,0.2,S1,1001,xgb,0.9435232635523354,0.506885452410875,0.01707939505577084
MCAR,0.2,S1,1002,xgb,0.9414674414507231,0.5092014554393384,0.01723328288644548
MCAR,0.2,S1,1003,xgb,0.9422655724191873,0.5049605738957517,0.01724446229636664
MCAR,0.2,S1,1004,xgb,0.9427805913645011,0.4800687909991062,0.01770860441029066
MCAR,0.2,S1,1005,xgb,0.9430740836613966,0.47457313619562197,0.017833325266838018
MCAR,0.2,S1,1006,xgb,0.9417684569545903,0.5093145345963466,0.0172148216515779
MCAR,0.2,S1,1007,xgb,0.9441616563505247,0.5036522712878251,0.017302755266427938
MCAR,0.2,S1,1008,xgb,0.9388605322815797,0.49159657689494124,0.01764867492020124
MCAR,0.2,S1,1009,xgb,0.9477263650726668,0.5212931116827807,0.0169562734663486
MCAR,0.2,S1,1010,xgb,0.9419733104295533,0.47609098892361457,0.01786092333495612
MCAR,0.2,S1,1011,xgb,0.9393538835975679,0.5142109879514215,0.01693524904549116
MCAR,0.2,S1,1012,xgb,0.9406845484296932,0.4809278428718784,0.017761389166116658
MCAR,0.2,S1,1013,xgb,0.9407256373887602,0.4901620551788507,0.01753675341606136
MCAR,0.2,S1,1014,extratrees,0.9433144268014647,0.517490445745445,0.01779947217371672
MCAR,0.2,S1,1015,xgb,0.9426968346390501,0.50460023325578,0.01721466965973374
MCAR,0.2,S1,1016,xgb,0.9434991358175113,0.4963186155181969,0.01723508946597572
MCAR,0.2,S1,1017,xgb,0.9381185784209489,0.48661175825763364,0.01764603629708286
MCAR,0.2,S1,1018,xgb,0.9426271400973153,0.5106884006952648,0.01705419830977912
MCAR,0.2,S1,1019,xgb,0.945263999001298,0.5078501764574677,0.017223957553505857
MCAR,0.2,S1,1020,xgb,0.9413193521603622,0.5129653039414028,0.0171220419928431
MCAR,0.2,S2,1001,xgb,0.9397492112032632,0.49123793860147746,0.01743167154490944
MCAR,0.2,S2,1002,xgb,0.9440559979973591,0.46274396126859896,0.018055605515837618
MCAR,0.2,S2,1003,xgb,0.9465040781779708,0.4864884087493541,0.017525172233581483
MCAR,0.2,S2,1004,xgb,0.9394260508679926,0.4787108950317592,0.0176549613475799
MCAR,0.2,S2,1005,xgb,0.9387163452358285,0.48482895677520155,0.017409490048885302
MCAR,0.2,S2,1006,extratrees,0.9394203991877932,0.48838119608542174,0.018218762197515358
MCAR,0.2,S2,1007,xgb,0.9491140887325065,0.5213713025844653,0.01671562790870662
MCAR,0.2,S2,1008,xgb,0.9391592234537619,0.4845520645044803,0.01744797937571998
MCAR,0.2,S2,1009,xgb,0.9446174411503317,0.4952164147586863,0.01733291596174236
MCAR,0.2,S2,1010,xgb,0.9432608222809531,0.46339119881060464,0.01786355338990684
MCAR,0.2,S2,1011,xgb,0.9412423446150701,0.4971828715871017,0.01731653772294518
MCAR,0.2,S2,1012,xgb,0.9465456957478544,0.49356568070030604,0.01748297959566112
MCAR,0.2,S2,1013,xgb,0.9484548884778284,0.4832025291430197,0.01770510077476498
MCAR,0.2,S2,1014,xgb,0.9488635445282056,0.5050601707232338,0.017130982503294902
MCAR,0.2,S2,1015,xgb,0.9422500149563481,0.4986017136858051,0.01731921359896654
MCAR,0.2,S2,1016,extratrees,0.9411685933518614,0.48604905698899337,0.01818602383156642
MCAR,0.2,S2,1017,xgb,0.949241828075064,0.5014649414829397,0.01727086082100864
MCAR,0.2,S2,1018,xgb,0.9369699031505441,0.49425419182941155,0.01730301380157464
MCAR,0.2,S2,1019,xgb,0.9444125405605925,0.49286395811346617,0.017308080568909583
MCAR,0.2,S2,1020,xgb,0.9442378335322612,0.49027853118827663,0.01735959686338896
MCAR,0.3,S1,1001,xgb,0.9331378660122681,0.45781649419890275,0.018147631734609558
MCAR,0.3,S1,1002,xgb,0.9348062168283733,0.4734453762893394,0.017816179618239357
MCAR,0.3,S1,1003,xgb,0.9370225684958667,0.48257498207890687,0.017584726959466883
MCAR,0.3,S1,1004,xgb,0.9371270121939773,0.457315438773996,0.01800361834466452
MCAR,0.3,S1,1005,xgb,0.9365619903547028,0.4666201278770698,0.01809447742998596
MCAR,0.3,S1,1006,xgb,0.9418439490579651,0.46926858217268697,0.01808294467627998
MCAR,0.3,S1,1007,rf,0.9382405211849265,0.4759023376288506,0.0181737043271109
MCAR,0.3,S1,1008,xgb,0.9380280197400237,0.47103836569491603,0.018020011857151918
MCAR,0.3,S1,1009,xgb,0.9409380998828928,0.5022898136398619,0.017333004623651442
MCAR,0.3,S1,1010,xgb,0.9353295073974488,0.4528527259228114,0.0182207234203815
MCAR,0.3,S1,1011,xgb,0.931520451651626,0.4697179064362841,0.017860057950019798
MCAR,0.3,S1,1012,xgb,0.9423622750218271,0.46583620113261376,0.0180064052343368
MCAR,0.3,S1,1013,rf,0.933884767254382,0.4569711031465973,0.01853994359145328
MCAR,0.3,S1,1014,xgb,0.935813476829113,0.44590064392121087,0.01840910986065862
MCAR,0.3,S1,1015,xgb,0.9358090579554051,0.4783893507002288,0.01769243143498892
MCAR,0.3,S1,1016,extratrees,0.9320823766787351,0.4640632924266141,0.01880115623375804
MCAR,0.3,S1,1017,xgb,0.9385848760196417,0.4800793357996991,0.017637124657630877
MCAR,0.3,S1,1018,xgb,0.9396858456622622,0.4410250514528532,0.01846803091466422
MCAR,0.3,S1,1019,xgb,0.9356955227507276,0.45813089614339175,0.01814603693783278
MCAR,0.3,S1,1020,xgb,0.9385182350645348,0.4693271409506055,0.017926254123449278
MCAR,0.3,S2,1001,xgb,0.9329832805878324,0.465666227385569,0.01793884858489032
MCAR,0.3,S2,1002,xgb,0.9331960627935902,0.4602550290630426,0.01795923747122284
MCAR,0.3,S2,1003,extratrees,0.931044015465804,0.42614601463786117,0.01906266331557266
MCAR,0.3,S2,1004,xgb,0.9334588598035272,0.46488948922340906,0.01798441484570498
MCAR,0.3,S2,1005,xgb,0.931606865952743,0.45716792141141305,0.01808710582554334
MCAR,0.3,S2,1006,xgb,0.9376249469609258,0.42910427729918144,0.01853718273341648
MCAR,0.3,S2,1007,xgb,0.9432089393486383,0.4609603053286615,0.01815987378358838
MCAR,0.3,S2,1008,xgb,0.931297232333093,0.41881550665981016,0.018811112269759157
MCAR,0.3,S2,1009,xgb,0.9303895791154814,0.4387245478837139,0.01851729229092592
MCAR,0.3,S2,1010,xgb,0.9316403126942372,0.47098890398089877,0.01783496886491772
MCAR,0.3,S2,1011,xgb,0.9411316410229065,0.4616339573794776,0.017970325611531678
MCAR,0.3,S2,1012,xgb,0.9376860431842132,0.4608529601974968,0.01808826029300688
MCAR,0.3,S2,1013,xgb,0.9284613369167072,0.462949969303249,0.01791827194392674
MCAR,0.3,S2,1014,xgb,0.9321050809980214,0.42968339660005006,0.01856798082590096
MCAR,0.3,S2,1015,xgb,0.9356570440959615,0.4568050056885215,0.01816011331975454
MCAR,0.3,S2,1016,xgb,0.9471124680927933,0.45686877914011337,0.018327222764491998
MCAR,0.3,S2,1017,xgb,0.9439348306518903,0.4679024914019272,0.01786869950592512
MCAR,0.3,S2,1018,xgb,0.9373473107847957,0.45849769548343094,0.018159251287579482
MCAR,0.3,S2,1019,xgb,0.9316281571694718,0.45689013233852477,0.01808532550930972
MCAR,0.3,S2,1020,xgb,0.9400059658028755,0.4459538301164791,0.01844363100826734
MCAR,0.4,S1,1001,xgb,0.9271921496566312,0.4346982134388681,0.0186821594834327
MCAR,0.4,S1,1002,xgb,0.9247023968412202,0.43443678096212085,0.01871913932263844
MCAR,0.4,S1,1003,xgb,0.9262785302366388,0.44817647733040633,0.01833141706883902
MCAR,0.4,S1,1004,xgb,0.9245227942404851,0.4062309068428084,0.01921430528163906
MCAR,0.4,S1,1005,xgb,0.924906448488169,0.4382845876518647,0.01848426088690752
MCAR,0.4,S1,1006,xgb,0.9284350232083638,0.4256050348482622,0.01877573281526562
MCAR,0.4,S1,1007,xgb,0.930569960268677,0.4371590804445923,0.01857755221426482
MCAR,0.4,S1,1008,extratrees,0.922344892151213,0.42755684049560294,0.01956309200878396
MCAR,0.4,S1,1009,extratrees,0.9221735958190772,0.4287565031426911,0.0193889939424052
MCAR,0.4,S1,1010,xgb,0.929373661758747,0.4329285974519079,0.018527662754058823
MCAR,0.4,S1,1011,xgb,0.9191400380835999,0.41576994944465506,0.01885773502290246
MCAR,0.4,S1,1012,xgb,0.9304299421528656,0.428117105383275,0.018707685172557782
MCAR,0.4,S1,1013,xgb,0.9209139374772606,0.3982149156283957,0.01923180148005478
MCAR,0.4,S1,1014,extratrees,0.9233392231115317,0.44747379559878164,0.019245737166878017
MCAR,0.4,S1,1015,xgb,0.9277144765070936,0.43837965477956126,0.01850321143865582
MCAR,0.4,S1,1016,xgb,0.9245593682188833,0.42315024229970755,0.0187880795449018
MCAR,0.4,S1,1017,xgb,0.9274498953738375,0.44206806543833244,0.0185005903244018
MCAR,0.4,S1,1018,xgb,0.9243092777278145,0.41033263456258273,0.01906589716672892
MCAR,0.4,S1,1019,xgb,0.9212376469910335,0.40677208725644476,0.01909120120108122
MCAR,0.4,S1,1020,xgb,0.9272998923795261,0.4370462458814587,0.018525680154561942
MCAR,0.4,S2,1001,xgb,0.9223335411135505,0.40911807685757307,0.01891424693167206
MCAR,0.4,S2,1002,xgb,0.9227563846952036,0.4243311314847748,0.018725478276610343
MCAR,0.4,S2,1003,xgb,0.9176639765801138,0.4141047230168044,0.01885201856493944
MCAR,0.4,S2,1004,xgb,0.9296097656722593,0.44243902860794576,0.018368600308895082
MCAR,0.4,S2,1005,xgb,0.9269170122475474,0.41112724691723646,0.01895559877157208
MCAR,0.4,S2,1006,xgb,0.9319606909636512,0.4261328910311647,0.0187126442790031
MCAR,0.4,S2,1007,xgb,0.9213118921953652,0.42528496423325396,0.018783691152930222
MCAR,0.4,S2,1008,xgb,0.9243799352240707,0.42029526139476925,0.0186499778181314
MCAR,0.4,S2,1009,rf,0.9230805405495474,0.4034492558365689,0.01924307154038698
MCAR,0.4,S2,1010,xgb,0.9157468278176326,0.4177963135413659,0.01852684281766408
MCAR,0.4,S2,1011,xgb,0.9318440595115065,0.41977372188120193,0.01881595887243742
MCAR,0.4,S2,1012,xgb,0.9196852602530112,0.39745811623192223,0.01924071311950678
MCAR,0.4,S2,1013,xgb,0.9197311295765216,0.39848507008146006,0.01902086958289142
MCAR,0.4,S2,1014,xgb,0.9245461604536857,0.4308574307037543,0.01867274418473238
MCAR,0.4,S2,1015,xgb,0.9312457093176556,0.4179077580961562,0.018777485936880063
MCAR,0.4,S2,1016,rf,0.9206082823990371,0.4041371662025659,0.0191435589949408
MCAR,0.4,S2,1017,xgb,0.9254597947192869,0.4223722045572604,0.01874832659959788
MCAR,0.4,S2,1018,xgb,0.928992805640265,0.43099931876751824,0.01867199577391142
MCAR,0.4,S2,1019,xgb,0.9228525045766492,0.39998967280340136,0.01918560229241844
MCAR,0.4,S2,1020,extratrees,0.9235733591707416,0.423791201905008,0.01965609732820084
MCAR,0.5,S1,1001,rf,0.9100276778931274,0.42050867698107774,0.01936137412868686
MCAR,0.5,S1,1002,xgb,0.9149197745288212,0.3410512861432059,0.02044030167162412
MCAR,0.5,S1,1003,xgb,0.9060069870025368,0.3731301877103424,0.01979726105928416
MCAR,0.5,S1,1004,xgb,0.9008395906844276,0.3746907422733819,0.019716042280197098
MCAR,0.5,S1,1005,xgb,0.9108467882896594,0.4010212563420429,0.01926457956433294
MCAR,0.5,S1,1006,rf,0.9073106471395522,0.38458785965768094,0.01982545984157508
MCAR,0.5,S1,1007,xgb,0.9130433737294839,0.40258605020147104,0.01915900036692616
MCAR,0.5,S1,1008,xgb,0.9183178915111592,0.36813727360154946,0.01974607855081552
MCAR,0.5,S1,1009,xgb,0.9073982583265228,0.3651927939322918,0.01991132274270052
MCAR,0.5,S1,1010,xgb,0.9170069081307334,0.37971328847849684,0.019587386399507477
MCAR,0.5,S1,1011,xgb,0.9051775388565902,0.37198307251770085,0.01957493275403972
MCAR,0.5,S1,1012,xgb,0.9069110819957352,0.4075251135258198,0.01906969733536238
MCAR,0.5,S1,1013,xgb,0.9113266695707664,0.362377015243908,0.01987924389541142
MCAR,0.5,S1,1014,xgb,0.9193242027731527,0.39535963591253875,0.01927390769124026
MCAR,0.5,S1,1015,xgb,0.9031099237198175,0.3839701680069143,0.0195365566760301
MCAR,0.5,S1,1016,xgb,0.9094197729414957,0.3779453727999191,0.019624499231576862
MCAR,0.5,S1,1017,rf,0.9057419979354087,0.39243339639574515,0.019560921535170462
MCAR,0.5,S1,1018,extratrees,0.916437463659799,0.4068513470195696,0.0201581475641109
MCAR,0.5,S1,1019,xgb,0.9181925422818479,0.4330647964562716,0.01855884045362468
MCAR,0.5,S1,1020,xgb,0.9180914309444388,0.3726131574315479,0.01963459141552444
MCAR,0.5,S2,1001,extratrees,0.9175180527601656,0.39333928682043756,0.02018445293098232
MCAR,0.5,S2,1002,xgb,0.9120079115624848,0.37777116851724185,0.01952116005122656
MCAR,0.5,S2,1003,xgb,0.9091907232119618,0.3771706898039112,0.019583350419998098
MCAR,0.5,S2,1004,xgb,0.9079646469580327,0.3777632230162882,0.0195179674774408
MCAR,0.5,S2,1005,xgb,0.9194580709099978,0.3953270265909031,0.0193303111940622
MCAR,0.5,S2,1006,xgb,0.9181331347468955,0.3752648660811101,0.0195761382579803
MCAR,0.5,S2,1007,xgb,0.916802819976722,0.3818728784546087,0.01964684128761286
MCAR,0.5,S2,1008,xgb,0.9143098873535788,0.3768622711541494,0.019392982497811278
MCAR,0.5,S2,1009,xgb,0.9218523040535096,0.37893972747486143,0.01954930238425728
MCAR,0.5,S2,1010,xgb,0.9142142573195811,0.38333847194232606,0.01949416138231748
MCAR,0.5,S2,1011,rf,0.9180204529494953,0.39067474912841776,0.01947861620424056
MCAR,0.5,S2,1012,xgb,0.9154684648555603,0.37584313329170893,0.01963511183857914
MCAR,0.5,S2,1013,xgb,0.9233395615985442,0.3745634355960493,0.01952807568013662
MCAR,0.5,S2,1014,xgb,0.9098341771342519,0.37787124203419864,0.01956221088767044
MCAR,0.5,S2,1015,xgb,0.9100342628139085,0.37022496068542676,0.01986679658293718
MCAR,0.5,S2,1016,rf,0.9050625733199741,0.37075003487758446,0.0199344121226555
MCAR,0.5,S2,1017,xgb,0.9140927862770555,0.3777768146108297,0.01973652578890316
MCAR,0.5,S2,1018,extratrees,0.9136407096467938,0.3953546481023464,0.02017341240035772
MCAR,0.5,S2,1019,xgb,0.9077349778624505,0.37537781869821674,0.01965975426137444
MCAR,0.5,S2,1020,xgb,0.9152926022242838,0.37368721216050343,0.01978567689657206
MNAR,0.0,S1,1001,xgb,0.9600384894535464,0.5842024011112866,0.015685167722403963
MNAR,0.0,S1,1002,xgb,0.9550617483457096,0.5634138093460291,0.0161458425223827
MNAR,0.0,S1,1003,xgb,0.9533960065247978,0.5609460385592272,0.0160674091428518
MNAR,0.0,S1,1004,xgb,0.9555144604829993,0.5540993824343483,0.016144635900855
MNAR,0.0,S1,1005,xgb,0.9579001868186763,0.5742799940221098,0.01591585781425232
MNAR,0.0,S1,1006,xgb,0.957176169270849,0.5738820961505523,0.0159300852566957
MNAR,0.0,S1,1007,xgb,0.9573386463856224,0.5714659788668562,0.016003664210438678
MNAR,0.0,S1,1008,xgb,0.9516985525752559,0.5597755354366691,0.01617240123450752
MNAR,0.0,S1,1009,xgb,0.9581727656373541,0.5773928187628232,0.015869481861591282
MNAR,0.0,S1,1010,xgb,0.9523843870763748,0.5705778051779341,0.01582240685820574
MNAR,0.0,S1,1011,xgb,0.9544375251639947,0.5771836333125859,0.01583817210048432
MNAR,0.0,S1,1012,xgb,0.9567830059632003,0.5779814686407766,0.01571226250380272
MNAR,0.0,S1,1013,xgb,0.9564389419165785,0.554178534282477,0.016138713993132082
MNAR,0.0,S1,1014,xgb,0.9544847984862613,0.5591339167052946,0.01613870915025468
MNAR,0.0,S1,1015,xgb,0.9543621776080237,0.5790143433906465,0.01581012234091754
MNAR,0.0,S1,1016,xgb,0.9544051784842607,0.5646282142797541,0.0160878343507647
MNAR,0.0,S1,1017,xgb,0.9581064042925757,0.5862341142603955,0.01559020671993488
MNAR,0.0,S1,1018,xgb,0.9559385272454024,0.5693847746001302,0.015938506834208922
MNAR,0.0,S1,1019,xgb,0.960275807411079,0.5759214856933003,0.015814711526036203
MNAR,0.0,S1,1020,xgb,0.9552839155340621,0.5695190915410929,0.01589177399873728
MNAR,0.0,S2,1001,xgb,0.9575756732180458,0.5510209531284048,0.01618723012506956
MNAR,0.0,S2,1002,xgb,0.9556778162288098,0.5585138043173068,0.015971211344003623
MNAR,0.0,S2,1003,xgb,0.9570175299972792,0.5665805514463338,0.0156647672876715
MNAR,0.0,S2,1004,xgb,0.9554435685130205,0.5550263147093284,0.016064985096454577
MNAR,0.0,S2,1005,xgb,0.9574439560358007,0.5635259785605146,0.015978997759520962
MNAR,0.0,S2,1006,xgb,0.9538152843972177,0.5721141515763414,0.01571456175297494
MNAR,0.0,S2,1007,xgb,0.957602446864475,0.5670140877283932,0.01588017847388978
MNAR,0.0,S2,1008,xgb,0.9568999956244472,0.5603344951555866,0.01586380619555706
MNAR,0.0,S2,1009,xgb,0.9565586085605986,0.5690770411754604,0.01587225794792172
MNAR,0.0,S2,1010,xgb,0.9585421807235592,0.5701350695879842,0.0156471766531467
MNAR,0.0,S2,1011,xgb,0.9566203155412056,0.5673925899416499,0.01570358630269758
MNAR,0.0,S2,1012,xgb,0.9527895192510186,0.5596565830355827,0.01600103788077826
MNAR,0.0,S2,1013,xgb,0.9588901979371489,0.5597426820291005,0.01599175911396736
MNAR,0.0,S2,1014,xgb,0.95592632211658,0.5629403819576039,0.0158942965790629
MNAR,0.0,S2,1015,xgb,0.9562690215866511,0.562943162768109,0.01580269969999786
MNAR,0.0,S2,1016,xgb,0.9588392574046065,0.5687376496292704,0.015860463678836763
MNAR,0.0,S2,1017,xgb,0.9585855573469606,0.5689135019271456,0.01591775361448522
MNAR,0.0,S2,1018,xgb,0.9563580573387547,0.567944954341838,0.015895381011068778
MNAR,0.0,S2,1019,xgb,0.9581669660773142,0.5534323469646869,0.01608034037053582
MNAR,0.0,S2,1020,xgb,0.9557001805864527,0.5569286141341275,0.01605222281068558
MNAR,0.05,S1,1001,xgb,0.9581400370385413,0.5878948134840267,0.01592510733753438
MNAR,0.05,S1,1002,xgb,0.9541983628337398,0.5750639482299102,0.01645879074931138
MNAR,0.05,S1,1003,xgb,0.9492945842730862,0.5305518560053747,0.01691200695931906
MNAR,0.05,S1,1004,xgb,0.9489721168987997,0.5576879272789508,0.01656513344496484
MNAR,0.05,S1,1005,xgb,0.9539409367424285,0.5601645484742004,0.01648535430431362
MNAR,0.05,S1,1006,xgb,0.9512367187742891,0.5487826707308168,0.01666397433727972
MNAR,0.05,S1,1007,xgb,0.9561250691317735,0.5669425567347897,0.01638954039663072
MNAR,0.05,S1,1008,xgb,0.9555718619612051,0.5482101325482562,0.016801187954843
MNAR,0.05,S1,1009,xgb,0.9554783162096626,0.5509367341823557,0.01669335514307018
MNAR,0.05,S1,1010,xgb,0.949814507239298,0.5440342671464696,0.01672527287155386
